date,烟台,中山,武汉,佛山,南宁,东营,南京,惠州,常州,郑州,乌鲁木齐,重庆,石家庄,温州,南昌,广州,大连,大庆,南通,苏州,长沙,成都,厦门,太原,宁波,合肥,福州,唐山,西安,天津,北京,昆明,呼和浩特,无锡,沈阳,珠海,济南,东莞,淄博,上海,哈尔滨,徐州,长春,青岛,深圳,包头,杭州,鞍山
2016-07-15,22.0,27.0,23.0,27.0,27.0,20.0,22.0,26.0,24.0,21.0,17.0,23.0,20.0,28.0,26.0,26.0,21.0,18.0,24.0,26.0,25.0,20.0,26.0,16.0,26.0,22.0,28.0,19.0,22.0,22.0,20.0,18.0,15.0,24.0,19.0,28.0,18.0,26.0,18.0,24.0,17.0,20.0,17.0,20.0,28.0,16.0,26.0,19.0
2016-07-16,20.0,28.0,25.0,27.0,27.0,21.0,23.0,27.0,23.0,22.0,20.0,26.0,20.0,24.0,26.0,28.0,20.0,18.0,22.0,22.0,26.0,23.0,27.0,17.0,25.0,24.0,28.0,21.0,23.0,23.0,22.0,18.0,14.0,24.0,20.0,28.0,21.0,27.0,21.0,24.0,18.0,22.0,18.0,22.0,29.0,16.0,24.0,20.0
2016-07-17,21.0,28.0,25.0,27.0,27.0,22.0,24.0,26.0,24.0,23.0,22.0,27.0,22.0,26.0,25.0,27.0,22.0,18.0,24.0,22.0,26.0,23.0,27.0,18.0,26.0,25.0,25.0,21.0,24.0,24.0,23.0,18.0,15.0,25.0,18.0,28.0,22.0,27.0,22.0,26.0,16.0,24.0,17.0,23.0,29.0,18.0,25.0,21.0
2016-07-18,22.0,27.0,26.0,27.0,27.0,24.0,25.0,26.0,25.0,22.0,22.0,26.0,22.0,27.0,26.0,27.0,22.0,21.0,24.0,24.0,27.0,23.0,27.0,18.0,26.0,26.0,27.0,23.0,23.0,25.0,23.0,19.0,17.0,26.0,20.0,28.0,23.0,27.0,23.0,26.0,20.0,24.0,19.0,23.0,27.0,17.0,25.0,23.0
2016-07-19,23.0,28.0,26.0,27.0,27.0,23.0,27.0,26.0,27.0,24.0,19.0,25.0,21.0,26.0,27.0,27.0,22.0,23.0,26.0,22.0,28.0,23.0,26.0,17.0,27.0,27.0,26.0,21.0,22.0,23.0,22.0,18.0,16.0,27.0,20.0,28.0,23.0,26.0,23.0,28.0,21.0,25.0,21.0,23.0,27.0,16.0,26.0,23.0
2016-07-20,24.0,28.0,25.0,28.0,26.0,25.0,28.0,26.0,28.0,24.0,20.0,27.0,21.0,26.0,27.0,27.0,22.0,22.0,28.0,24.0,28.0,23.0,26.0,17.0,27.0,27.0,26.0,21.0,24.0,22.0,20.0,18.0,18.0,28.0,22.0,28.0,24.0,27.0,24.0,29.0,22.0,24.0,21.0,24.0,27.0,18.0,27.0,20.0
2016-07-21,25.0,28.0,27.0,28.0,26.0,25.0,28.0,26.0,28.0,26.0,22.0,28.0,23.0,27.0,28.0,27.0,22.0,22.0,29.0,23.0,28.0,25.0,26.0,19.0,28.0,27.0,27.0,24.0,25.0,25.0,23.0,17.0,19.0,29.0,22.0,28.0,24.0,27.0,24.0,30.0,21.0,26.0,20.0,25.0,28.0,20.0,28.0,22.0
2016-07-22,26.0,27.0,27.0,28.0,25.0,27.0,29.0,25.0,29.0,27.0,20.0,29.0,25.0,28.0,28.0,27.0,23.0,22.0,29.0,21.0,28.0,23.0,26.0,20.0,28.0,28.0,27.0,25.0,24.0,26.0,25.0,17.0,17.0,29.0,23.0,28.0,26.0,27.0,25.0,30.0,22.0,27.0,21.0,25.0,28.0,20.0,28.0,24.0
2016-07-23,26.0,28.0,28.0,28.0,26.0,27.0,28.0,26.0,30.0,27.0,17.0,29.0,26.0,27.0,29.0,27.0,24.0,23.0,29.0,26.0,29.0,24.0,26.0,22.0,28.0,29.0,27.0,26.0,26.0,27.0,26.0,17.0,19.0,29.0,25.0,28.0,29.0,27.0,27.0,29.0,24.0,28.0,23.0,26.0,28.0,21.0,28.0,26.0
2016-07-24,25.0,27.0,28.0,28.0,25.0,28.0,29.0,27.0,30.0,28.0,20.0,28.0,24.0,27.0,29.0,27.0,23.0,18.0,29.0,26.0,29.0,24.0,26.0,21.0,27.0,28.0,27.0,25.0,25.0,27.0,24.0,17.0,17.0,29.0,24.0,28.0,29.0,28.0,28.0,28.0,19.0,29.0,20.0,26.0,28.0,16.0,29.0,25.0
2016-07-25,26.0,27.0,28.0,27.0,26.0,26.0,29.0,27.0,29.0,27.0,22.0,29.0,26.0,27.0,30.0,28.0,23.0,18.0,27.0,25.0,29.0,24.0,26.0,19.0,26.0,29.0,26.0,23.0,23.0,25.0,23.0,17.0,17.0,29.0,20.0,28.0,25.0,27.0,26.0,28.0,19.0,28.0,19.0,25.0,27.0,17.0,29.0,21.0
2016-07-26,23.0,26.0,29.0,26.0,26.0,24.0,29.0,26.0,29.0,28.0,23.0,29.0,26.0,27.0,29.0,26.0,23.0,19.0,28.0,27.0,30.0,23.0,26.0,19.0,27.0,29.0,27.0,23.0,24.0,25.0,24.0,16.0,18.0,29.0,20.0,27.0,24.0,26.0,23.0,29.0,18.0,28.0,18.0,24.0,27.0,18.0,29.0,21.0
2016-07-27,23.0,27.0,28.0,27.0,25.0,25.0,30.0,26.0,29.0,26.0,24.0,26.0,27.0,28.0,29.0,26.0,24.0,19.0,28.0,26.0,29.0,22.0,27.0,20.0,27.0,29.0,27.0,24.0,24.0,26.0,25.0,17.0,17.0,30.0,20.0,27.0,25.0,26.0,24.0,30.0,19.0,27.0,20.0,25.0,27.0,18.0,28.0,23.0
2016-07-28,25.0,28.0,28.0,28.0,25.0,26.0,29.0,26.0,30.0,26.0,23.0,26.0,26.0,28.0,29.0,27.0,23.0,20.0,29.0,26.0,29.0,22.0,27.0,20.0,28.0,29.0,27.0,24.0,25.0,25.0,23.0,16.0,17.0,30.0,22.0,28.0,28.0,28.0,25.0,30.0,21.0,28.0,21.0,25.0,28.0,20.0,29.0,24.0
2016-07-29,26.0,27.0,29.0,28.0,24.0,27.0,29.0,26.0,29.0,27.0,19.0,26.0,26.0,27.0,30.0,27.0,23.0,21.0,28.0,25.0,30.0,23.0,26.0,21.0,27.0,29.0,27.0,23.0,26.0,26.0,25.0,17.0,19.0,30.0,21.0,28.0,26.0,27.0,25.0,28.0,20.0,28.0,20.0,26.0,28.0,22.0,29.0,24.0
2016-07-30,25.0,28.0,29.0,28.0,24.0,27.0,28.0,27.0,28.0,26.0,17.0,28.0,26.0,26.0,30.0,28.0,24.0,22.0,27.0,26.0,29.0,23.0,26.0,21.0,27.0,29.0,26.0,24.0,26.0,27.0,25.0,17.0,17.0,29.0,23.0,29.0,26.0,26.0,26.0,28.0,22.0,28.0,21.0,26.0,26.0,21.0,28.0,23.0
2016-07-31,24.0,26.0,28.0,27.0,25.0,26.0,28.0,26.0,28.0,26.0,16.0,28.0,25.0,27.0,29.0,27.0,23.0,22.0,27.0,25.0,30.0,23.0,27.0,21.0,26.0,29.0,27.0,23.0,24.0,25.0,24.0,17.0,20.0,28.0,24.0,27.0,25.0,26.0,25.0,28.0,21.0,27.0,21.0,26.0,28.0,21.0,28.0,23.0
2016-08-01,23.0,25.0,27.0,24.0,26.0,25.0,27.0,25.0,27.0,25.0,14.0,26.0,24.0,27.0,30.0,25.0,23.0,22.0,26.0,23.0,30.0,23.0,26.0,21.0,27.0,29.0,26.0,23.0,26.0,25.0,25.0,16.0,20.0,28.0,22.0,26.0,24.0,24.0,23.0,28.0,22.0,26.0,21.0,24.0,26.0,22.0,27.0,23.0
2016-08-02,23.0,25.0,26.0,24.0,24.0,24.0,26.0,24.0,26.0,24.0,16.0,26.0,24.0,27.0,28.0,24.0,23.0,24.0,26.0,25.0,29.0,23.0,26.0,20.0,27.0,26.0,26.0,23.0,25.0,25.0,24.0,17.0,19.0,27.0,22.0,25.0,23.0,24.0,22.0,27.0,23.0,25.0,23.0,24.0,25.0,20.0,28.0,24.0
2016-08-03,23.0,25.0,25.0,25.0,24.0,24.0,25.0,26.0,26.0,24.0,18.0,26.0,25.0,26.0,27.0,25.0,23.0,26.0,26.0,24.0,28.0,23.0,27.0,20.0,25.0,26.0,27.0,23.0,25.0,25.0,25.0,17.0,18.0,26.0,23.0,26.0,23.0,25.0,23.0,26.0,25.0,25.0,23.0,25.0,25.0,20.0,26.0,26.0
2016-08-04,24.0,26.0,25.0,27.0,26.0,26.0,26.0,25.0,26.0,24.0,20.0,26.0,25.0,26.0,27.0,26.0,23.0,22.0,25.0,24.0,27.0,23.0,26.0,20.0,25.0,26.0,26.0,24.0,22.0,25.0,25.0,17.0,19.0,26.0,24.0,26.0,24.0,26.0,24.0,26.0,24.0,25.0,24.0,25.0,27.0,21.0,26.0,26.0
2016-08-05,24.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,24.0,20.0,26.0,25.0,27.0,27.0,25.0,24.0,19.0,26.0,26.0,27.0,22.0,27.0,20.0,26.0,26.0,26.0,24.0,24.0,27.0,25.0,17.0,18.0,27.0,23.0,28.0,24.0,25.0,24.0,27.0,23.0,25.0,25.0,25.0,26.0,21.0,26.0,26.0
2016-08-06,25.0,27.0,26.0,27.0,26.0,24.0,26.0,27.0,26.0,24.0,22.0,25.0,24.0,26.0,27.0,27.0,23.0,16.0,27.0,24.0,26.0,23.0,25.0,20.0,26.0,26.0,26.0,23.0,23.0,26.0,24.0,17.0,20.0,27.0,22.0,28.0,24.0,27.0,25.0,27.0,19.0,25.0,18.0,26.0,28.0,21.0,26.0,24.0
2016-08-07,25.0,28.0,25.0,28.0,26.0,25.0,26.0,28.0,27.0,24.0,18.0,25.0,23.0,25.0,27.0,28.0,24.0,15.0,27.0,24.0,26.0,22.0,26.0,19.0,26.0,26.0,26.0,21.0,24.0,24.0,23.0,16.0,18.0,27.0,18.0,28.0,24.0,27.0,24.0,27.0,15.0,25.0,15.0,26.0,28.0,20.0,27.0,20.0
2016-08-08,24.0,28.0,26.0,28.0,27.0,25.0,27.0,26.0,27.0,23.0,16.0,26.0,24.0,26.0,26.0,27.0,23.0,18.0,26.0,26.0,27.0,23.0,25.0,19.0,25.0,26.0,26.0,22.0,24.0,24.0,23.0,16.0,19.0,27.0,16.0,28.0,24.0,27.0,24.0,28.0,17.0,26.0,16.0,26.0,27.0,21.0,26.0,20.0
2016-08-09,24.0,25.0,25.0,26.0,27.0,25.0,27.0,25.0,27.0,24.0,18.0,26.0,24.0,26.0,27.0,26.0,24.0,21.0,27.0,26.0,27.0,21.0,25.0,20.0,26.0,27.0,26.0,24.0,24.0,26.0,24.0,17.0,20.0,27.0,22.0,26.0,25.0,26.0,24.0,28.0,21.0,25.0,20.0,26.0,27.0,21.0,26.0,25.0
2016-08-10,26.0,25.0,26.0,26.0,25.0,26.0,27.0,26.0,28.0,26.0,18.0,27.0,25.0,26.0,27.0,26.0,25.0,24.0,27.0,26.0,27.0,22.0,26.0,21.0,26.0,27.0,26.0,26.0,24.0,26.0,26.0,17.0,19.0,28.0,24.0,24.0,26.0,26.0,25.0,28.0,25.0,27.0,24.0,27.0,26.0,20.0,27.0,26.0
2016-08-11,27.0,25.0,28.0,26.0,25.0,27.0,27.0,26.0,27.0,27.0,20.0,28.0,26.0,27.0,28.0,26.0,26.0,23.0,27.0,27.0,28.0,23.0,25.0,22.0,27.0,28.0,26.0,27.0,25.0,28.0,27.0,17.0,17.0,28.0,26.0,26.0,27.0,25.0,26.0,28.0,25.0,26.0,24.0,27.0,26.0,19.0,27.0,27.0
2016-08-12,26.0,26.0,28.0,26.0,25.0,27.0,27.0,26.0,27.0,27.0,21.0,27.0,25.0,27.0,28.0,26.0,26.0,20.0,27.0,24.0,29.0,24.0,25.0,23.0,27.0,28.0,26.0,24.0,26.0,26.0,25.0,17.0,16.0,28.0,24.0,27.0,26.0,26.0,26.0,28.0,22.0,28.0,23.0,27.0,27.0,18.0,27.0,25.0
2016-08-13,26.0,26.0,28.0,26.0,24.0,26.0,28.0,25.0,28.0,27.0,21.0,28.0,24.0,26.0,28.0,26.0,25.0,18.0,27.0,24.0,29.0,24.0,25.0,21.0,27.0,29.0,26.0,25.0,28.0,26.0,24.0,18.0,16.0,28.0,22.0,26.0,26.0,26.0,26.0,28.0,20.0,27.0,19.0,27.0,26.0,18.0,27.0,25.0
2016-08-14,25.0,25.0,27.0,26.0,25.0,25.0,27.0,25.0,28.0,26.0,22.0,29.0,23.0,27.0,29.0,25.0,25.0,18.0,26.0,24.0,28.0,25.0,25.0,21.0,26.0,28.0,27.0,23.0,28.0,24.0,24.0,18.0,17.0,28.0,18.0,26.0,24.0,25.0,24.0,28.0,17.0,28.0,17.0,25.0,26.0,17.0,28.0,23.0
2016-08-15,24.0,24.0,28.0,25.0,25.0,24.0,27.0,25.0,27.0,25.0,21.0,28.0,20.0,26.0,29.0,25.0,24.0,17.0,26.0,23.0,28.0,24.0,26.0,17.0,26.0,28.0,27.0,20.0,29.0,22.0,20.0,17.0,17.0,27.0,17.0,25.0,23.0,25.0,23.0,28.0,16.0,26.0,17.0,26.0,25.0,18.0,27.0,21.0
2016-08-16,23.0,24.0,28.0,25.0,26.0,24.0,27.0,25.0,27.0,23.0,19.0,29.0,22.0,26.0,29.0,25.0,24.0,17.0,26.0,25.0,28.0,23.0,26.0,20.0,27.0,27.0,26.0,20.0,26.0,25.0,22.0,17.0,18.0,27.0,18.0,25.0,23.0,25.0,23.0,28.0,17.0,26.0,17.0,26.0,25.0,19.0,28.0,23.0
2016-08-17,24.0,25.0,28.0,26.0,25.0,24.0,27.0,26.0,28.0,24.0,19.0,29.0,23.0,26.0,30.0,26.0,24.0,17.0,26.0,25.0,28.0,25.0,26.0,21.0,27.0,27.0,26.0,23.0,27.0,23.0,23.0,18.0,17.0,27.0,20.0,26.0,23.0,25.0,24.0,28.0,18.0,26.0,19.0,26.0,26.0,18.0,28.0,24.0
2016-08-18,24.0,26.0,27.0,25.0,25.0,24.0,28.0,25.0,28.0,26.0,20.0,29.0,23.0,27.0,30.0,26.0,24.0,17.0,27.0,24.0,29.0,24.0,26.0,21.0,27.0,28.0,26.0,22.0,28.0,23.0,22.0,18.0,18.0,28.0,20.0,26.0,24.0,25.0,25.0,29.0,18.0,27.0,19.0,27.0,26.0,18.0,28.0,20.0
2016-08-19,26.0,27.0,28.0,27.0,24.0,25.0,28.0,26.0,29.0,25.0,21.0,30.0,23.0,28.0,30.0,26.0,24.0,15.0,27.0,25.0,29.0,26.0,26.0,20.0,28.0,29.0,27.0,20.0,27.0,23.0,22.0,19.0,18.0,29.0,20.0,27.0,24.0,26.0,24.0,29.0,16.0,25.0,17.0,25.0,27.0,21.0,28.0,21.0
2016-08-20,23.0,27.0,28.0,27.0,25.0,23.0,27.0,26.0,27.0,23.0,20.0,30.0,23.0,27.0,28.0,26.0,23.0,17.0,27.0,27.0,28.0,25.0,26.0,20.0,28.0,27.0,26.0,20.0,26.0,23.0,22.0,17.0,18.0,28.0,19.0,27.0,22.0,26.0,21.0,28.0,18.0,25.0,18.0,25.0,27.0,19.0,28.0,22.0
2016-08-21,24.0,26.0,26.0,26.0,25.0,23.0,27.0,27.0,27.0,24.0,18.0,30.0,24.0,26.0,28.0,26.0,23.0,16.0,27.0,25.0,28.0,26.0,26.0,20.0,26.0,27.0,26.0,22.0,26.0,24.0,23.0,18.0,18.0,28.0,18.0,26.0,22.0,27.0,22.0,28.0,17.0,25.0,17.0,26.0,27.0,21.0,27.0,21.0
2016-08-22,22.0,26.0,26.0,28.0,25.0,22.0,27.0,26.0,27.0,25.0,16.0,30.0,23.0,27.0,29.0,27.0,24.0,16.0,27.0,24.0,27.0,26.0,26.0,20.0,26.0,26.0,26.0,22.0,25.0,25.0,24.0,18.0,19.0,27.0,17.0,27.0,22.0,26.0,20.0,28.0,16.0,24.0,17.0,24.0,27.0,19.0,27.0,21.0
2016-08-23,22.0,26.0,27.0,28.0,25.0,24.0,26.0,26.0,26.0,25.0,16.0,30.0,24.0,27.0,28.0,27.0,24.0,18.0,25.0,26.0,28.0,26.0,26.0,22.0,25.0,26.0,27.0,23.0,26.0,23.0,24.0,17.0,17.0,26.0,19.0,28.0,25.0,27.0,23.0,27.0,18.0,25.0,19.0,25.0,27.0,18.0,26.0,23.0
2016-08-24,24.0,27.0,28.0,28.0,26.0,22.0,25.0,26.0,24.0,25.0,17.0,30.0,24.0,28.0,29.0,27.0,23.0,16.0,23.0,25.0,29.0,26.0,26.0,21.0,25.0,25.0,27.0,22.0,25.0,23.0,24.0,18.0,16.0,25.0,18.0,28.0,21.0,27.0,22.0,27.0,17.0,24.0,16.0,25.0,28.0,16.0,26.0,18.0
2016-08-25,19.0,26.0,25.0,27.0,27.0,20.0,25.0,26.0,26.0,21.0,19.0,26.0,19.0,27.0,29.0,26.0,18.0,13.0,24.0,25.0,24.0,24.0,27.0,15.0,25.0,24.0,27.0,15.0,20.0,19.0,18.0,17.0,10.0,26.0,11.0,27.0,18.0,26.0,19.0,27.0,12.0,22.0,11.0,22.0,26.0,11.0,26.0,14.0
2016-08-26,20.0,25.0,21.0,25.0,25.0,18.0,23.0,25.0,23.0,18.0,20.0,25.0,19.0,26.0,24.0,25.0,19.0,15.0,23.0,25.0,21.0,22.0,26.0,13.0,26.0,21.0,26.0,14.0,21.0,20.0,17.0,17.0,9.0,24.0,11.0,26.0,16.0,24.0,14.0,26.0,13.0,19.0,12.0,20.0,25.0,11.0,24.0,14.0
2016-08-27,20.0,26.0,18.0,26.0,25.0,17.0,20.0,25.0,21.0,18.0,22.0,23.0,19.0,26.0,23.0,24.0,20.0,15.0,20.0,21.0,20.0,22.0,25.0,13.0,24.0,19.0,26.0,16.0,18.0,21.0,20.0,17.0,10.0,22.0,12.0,27.0,17.0,25.0,16.0,24.0,14.0,18.0,13.0,19.0,26.0,10.0,23.0,16.0
2016-08-28,21.0,25.0,19.0,25.0,25.0,18.0,19.0,25.0,19.0,18.0,20.0,23.0,19.0,22.0,22.0,25.0,20.0,15.0,20.0,22.0,19.0,22.0,25.0,13.0,22.0,19.0,24.0,16.0,19.0,21.0,18.0,18.0,11.0,21.0,14.0,26.0,17.0,25.0,16.0,22.0,15.0,19.0,14.0,20.0,25.0,13.0,21.0,17.0
2016-08-29,21.0,26.0,19.0,26.0,23.0,19.0,20.0,25.0,20.0,19.0,20.0,22.0,20.0,22.0,23.0,26.0,20.0,13.0,20.0,20.0,21.0,20.0,24.0,15.0,20.0,20.0,22.0,17.0,20.0,21.0,19.0,19.0,13.0,20.0,14.0,26.0,18.0,26.0,16.0,23.0,14.0,18.0,14.0,21.0,25.0,12.0,21.0,15.0
2016-08-30,20.0,25.0,21.0,26.0,24.0,20.0,21.0,24.0,21.0,21.0,21.0,22.0,20.0,23.0,24.0,25.0,19.0,14.0,21.0,23.0,24.0,19.0,24.0,14.0,20.0,20.0,22.0,16.0,20.0,22.0,19.0,18.0,12.0,21.0,14.0,26.0,21.0,25.0,18.0,23.0,16.0,20.0,13.0,21.0,25.0,12.0,21.0,14.0
2016-08-31,19.0,25.0,21.0,26.0,25.0,20.0,22.0,26.0,23.0,20.0,16.0,21.0,22.0,25.0,24.0,25.0,18.0,17.0,22.0,23.0,23.0,20.0,25.0,14.0,22.0,21.0,25.0,16.0,20.0,20.0,20.0,18.0,11.0,23.0,15.0,26.0,21.0,25.0,18.0,25.0,18.0,22.0,14.0,22.0,25.0,11.0,23.0,14.0
2016-09-01,18.0,25.0,21.0,25.0,22.0,19.0,22.0,25.0,23.0,22.0,15.0,21.0,20.0,23.0,21.0,24.0,19.0,16.0,24.0,24.0,21.0,20.0,25.0,11.0,24.0,21.0,26.0,18.0,20.0,20.0,19.0,17.0,10.0,24.0,15.0,25.0,19.0,25.0,17.0,26.0,17.0,19.0,16.0,23.0,25.0,11.0,24.0,16.0
2016-09-02,19.0,26.0,22.0,26.0,24.0,20.0,22.0,25.0,23.0,20.0,15.0,24.0,21.0,23.0,22.0,26.0,20.0,16.0,23.0,24.0,23.0,20.0,25.0,14.0,23.0,22.0,25.0,18.0,21.0,20.0,18.0,17.0,13.0,23.0,18.0,26.0,21.0,25.0,18.0,25.0,17.0,19.0,16.0,23.0,25.0,12.0,22.0,19.0
2016-09-03,19.0,26.0,22.0,25.0,24.0,21.0,23.0,26.0,23.0,22.0,15.0,26.0,21.0,24.0,24.0,24.0,20.0,17.0,23.0,24.0,24.0,20.0,25.0,16.0,22.0,22.0,25.0,19.0,21.0,22.0,20.0,17.0,12.0,23.0,17.0,26.0,22.0,26.0,20.0,24.0,18.0,22.0,17.0,23.0,26.0,10.0,23.0,19.0
2016-09-04,21.0,25.0,22.0,26.0,24.0,21.0,22.0,26.0,23.0,21.0,19.0,22.0,20.0,24.0,25.0,26.0,20.0,17.0,23.0,23.0,26.0,20.0,25.0,12.0,24.0,21.0,25.0,19.0,22.0,21.0,18.0,17.0,11.0,23.0,17.0,27.0,22.0,25.0,20.0,25.0,18.0,22.0,17.0,23.0,26.0,9.0,24.0,19.0
2016-09-05,21.0,26.0,22.0,26.0,25.0,22.0,24.0,25.0,24.0,21.0,20.0,21.0,20.0,25.0,25.0,26.0,21.0,16.0,23.0,24.0,25.0,19.0,25.0,15.0,23.0,21.0,26.0,17.0,22.0,21.0,20.0,17.0,11.0,24.0,17.0,27.0,22.0,25.0,20.0,25.0,17.0,21.0,17.0,23.0,26.0,12.0,24.0,19.0
